a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label,AsRRN Prediction,SFRN Prediction
R_p0F9tEDSzE8p5Id_q4_a,No it should not be used,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_p0F9tEDSzE8p5Id_q3_b,I would make an estimate,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_p0F9tEDSzE8p5Id_q2_b,I would make an estimate,q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_p0F9tEDSzE8p5Id_q2_a,No it should not be used,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_OjJj1pshs75HNkd_q4_b,I would collect the data to see who caught more fish and this would show me who is the better fishermen.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_OjJj1pshs75HNkd_q3_a,I do believe statistical inference should be used in this case. I believe this because we are talking about a vast number of the subject/population.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_OjJj1pshs75HNkd_q2_a,"I do not believe statistical inference should be used to determine whether Carla has a ""good ear for music"". I believe this because one uses statistical inference for a population not to determine if someone has a good ear for music.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_Oa1GILZ0zjG3P6p_q3_b,"The company will decide based on if the screens are good or not. If they are not damaged, and function the way they are supposed to, they are good.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_bp83rI9vQaU0DRz_q4_b,they cannot use the same data because each fished on a different side making outside forces a factor in how much they could fish.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_bp83rI9vQaU0DRz_q4_a,no because they have other factors that cannot be accounted for in the statistical analysis,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_bp83rI9vQaU0DRz_q3_b,if revenues can cover the expenses while still offering a decent rate of return on the investment than yes i would invest in the display screens.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_bp83rI9vQaU0DRz_q3_a,yes because they can take the average of bad screens and project future losses and count that against expected revenue and see if it is profitable for the company to invest in display screens.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_8iVkPUHhGaqYupX_q4_b,What I would do is look at the data from each fish caught.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_8iVkPUHhGaqYupX_q2_a,I wouldn't really use a Statistical inference.  The reason that I would not use this is the fact that it would be harder to measure any of this.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6xSJ8Wj51zLBgsh_q4_b,I would judge who was a better fisherman by how many fish they caught and brought back not judge them on the sizes of the fish.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6xSJ8Wj51zLBgsh_q4_a,"No, catching fish out of a pond is going to be random no matter how great of a fisherman you are. With the same equipment as each other it will just be a toss up and luck.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6xSJ8Wj51zLBgsh_q3_b,The engineer would need to first gather the data on all the electronics. If he came up with a number that was unreasonable then the company should clearly deny the order and send them back. The company could raise the selling price to the customers to make up from the loss on certain screens that could not be purchased. This would help there be no profit loss.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6xSJ8Wj51zLBgsh_q2_b,"I am a kinetic learner so I learn by visuals and demonstrations. Involving a student in the process by playing an instrument themselves would help determine if they have a ""good ear for music"". Each student would one by one play an instrument of their choice and show the teacher that they in fact know the notes and can play them as well.",q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6xSJ8Wj51zLBgsh_q2_a,"I don't think statistical inference should be used in this scenario. Every student has a different was of learning things and might still have a ""good ear for music"" determined by using a different method. Statistical inferences would create a bias by assuming that if the student did not get the music note correct then they do not have a ""good ear for music"".",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6u0AG0QLZtjNc1v_q3_b,I would use linear regression model to see if the data accepted or reject the hypothesis. Then i would determine what type error I or II the data set showed by the analysis.,q3_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_6u0AG0QLZtjNc1v_q3_a, I should do a statistical inference to be used to determine whether the company should accept or reject the bulk order of display screens using the data gathered by the trained engineer.,q3_a,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_6qZ3b2sexiJuOvn_q4_b,"Mark and Dan are both going to have extensive knowledge about catching Walleye fish. It might also determine on who has been fishing longer, which means who has more experience with fishing. How many fish they both have in the end could be a small factor in determining who the better fisherman is. Whoever starts catches more fish near the start of the trip, can help show us which one is better at finding the perfect spot.",q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6qZ3b2sexiJuOvn_q4_a,"Statistical inference should not be used to determine whether Mark or Dan is a better Walleye fisherman. It should not be used in this scenario, because it's not just guessing and good luck. They both have to know about the proper bait, water currents, fish feeding patters, are all things to take into consideration when going fishing. In this scenario, we do not want uncertainty, we would want certainty.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6qZ3b2sexiJuOvn_q3_a,"I think statistical reference should be used, because they are looking at a small sample from an order to determine whether they should reject or accept the order. They are also going to be uncertain about how many screens are going to be bad, and therefore will not know until the data is collected if they should reject or accept the whole order.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6qZ3b2sexiJuOvn_q2_b,"I think it's hard to say whether it would be easy to decide whether a student has a good ear for music. They may be musically talented, and been playing since they were very young. In that case, they would most likely do very well at identifying the note the teacher is playing. But not everyone is so musically inclined. So to decide whether the student has a good ear for music using this method of note identification, one could just play all the notes in order and have them guess. Then the teacher could play the notes all mixed up, so the student wouldn't know what would be coming next.",q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_6qZ3b2sexiJuOvn_q2_a,"I don't think statistical inference could be used to determine whether Carla has a ""good ear for music"". Since statistical inference is measuring our uncertainty, we will want to be sure whether she has a good ear for music or not. We are also just drawing a conclusion about Carla, not about a certain population.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_5sRfaZdvPUL8RmF_q4_b,no,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_5sRfaZdvPUL8RmF_q4_a,no,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_5sRfaZdvPUL8RmF_q3_a,yes,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_54rp3Ziy4Qot1xX_q2_a,"No, because you want to determine whether she specifically has a good ear for music. With statistical inference you want to use a sample for a larger population and that is not the case here.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3t3zXXa9AqP3uLz_q4_b,You would determine whether Mark or Dan is a better Walleye fisherman by using the data from the fishing trip such as comparing the fish size and amount of fish and see who has the best data overall.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3t3zXXa9AqP3uLz_q3_b,You would decide whether the electronics company should accept or reject the order of display screens using the data gathered by the trained engineer by using the statiscal inference method and computing a calculation to determine the end data.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3t3zXXa9AqP3uLz_q3_a,"Yes, statistical infererence should be used to determine whether the company should accept or reject the bulk order of display screens using the data gathered by the trained engineer because there is enough data of underlying properties to deduce the distribution by analysis of data.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3t3zXXa9AqP3uLz_q2_a,"No, it should not because there is not a set underlying distribution of data. Every person is different.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3suHzxtuLtxpssL_q4_b,"If they were to each have an entire year and were able to use the same areas, they could get a more accurate representation of who really is a better fisherman",q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3suHzxtuLtxpssL_q2_a,"To some people, a good ear for music would mean entirely different things. Not enough people formally train in this fashion for that to be a practical way to test for a good ear for music.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3s7z2L1LPSAentK_q3_b,"You would do the same process that I stated before using the null and alternative, assumptions, stating that its normal, the mean, and the standard deviation, the test statistic, p value and then stating your decision based on the alpha value.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3s7z2L1LPSAentK_q3_a,"Yes, I believe that you can use inference with the null hypothesis and alternative hypothesis.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3rUmCW2tg1QCFnk_q3_a,Data should be gathered randomly so then we can use statistical inference.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3rUmCW2tg1QCFnk_q2_a,No because the data is not being gathered randomly and the experiment hasn't been thought out well.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3rTm2aVio7pMNBU_q4_b,"In order to determine who was the better walleye fisherman, both fishermen would have to be under exactly the same conditions. Because of this, and the fact that both of them were not under the same exact conditions, I don't believe you can determine who is the better fisherman form the data.",q4_b,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3rTm2aVio7pMNBU_q4_a,"No, statistical inference should not be used in this scenario. Just because they have similar equipment does not mean that you can determine who is the better fisherman. The water quality may be different in the two locations, so statistics may not be the right way to go.",q4_a,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3rTm2aVio7pMNBU_q3_b,I think the way that the electronics company decides whether to accept or reject the order is the best way that it can be done.,q3_b,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3rTm2aVio7pMNBU_q2_a,"No, statistical inference should no be used in this situation. Statistics are not a good way to determine whether or not someone has a ""good ear for music.""",q2_a,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3rSsapLCzLuUW08_q3_a,"Yes, its a standard 5% confidence interval question where n is 150 and the confidence interval is 5%. We however would need a mean and standard deviation.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_3R2hJ2cPFTQnfrc_q2_b,"I would have a base line that would stand for what a ""good ear for music"" is and compare her results to that.",q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3q9SH8FjGNHU4r2_q2_a,No. Statistical inference is used when we assume that the population is larger than the observed data set. And given we only wish to determine if Carla has a good ear for music she represents our population and is thus Statistical inference is not our best choice.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3n60GTp9i2FtmH8_q4_b,How many fish they each caught.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3n60GTp9i2FtmH8_q4_a,"No, it should not be used since it can't be proven through statistical significance.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3n60GTp9i2FtmH8_q3_b,"You would see if each was in premium condition, and ready to be sold.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3n60GTp9i2FtmH8_q3_a,"Yes, statistical inference should be used to tell whether the display screens should be kept or sent back.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3n60GTp9i2FtmH8_q2_b,"The teacher would play a note at random, and if the student knows what the note is they would go down as having a good ear. /",q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3LbaqxVILA3dyOi_q4_b,By seeing who catches the most finish over a longer period of time can help you determine who the better fisherman is.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3LbaqxVILA3dyOi_q4_a,"No, statistical inferences should not be used to determine whether Mark or Dan is the better Walleye fisherman. If Mark goes to a part on the river where the fish just happen to be more concentrated at during that day then on any other day, he may catch more fish then Dan who is in a spot where there are usually many fish but that day not as many. There are to many factors to determine who is the better fisherman.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3LbaqxVILA3dyOi_q3_a,"Yes, statistical inferences should be used to determine whether the company should reject or accept the bulk order. You should use statistical inferences because there are no other variables, it is clear whether or not to accept the order.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3KZMO16R6JknU0E_q4_a,"No, it should not be used in this scenario comparing two people.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3KZMO16R6JknU0E_q2_a,It is not necessary becasue you are determing it for one person not a whole population or sample.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3KAqMZMVdmLMd6q_q2_a,No I do not think that statistical inference would determine whether Carla has a good ear for music. Because Carla could or could not have a good ear for music. And if the statistic inference for this method of note identification is high and she does not have a good ear for music then it would determine whether or not she has a good ear for music.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3Jr8e0DIeLtMX2A_q4_b,In order to determine whether Mark or Dan is a better Walleye fisherman I would ask both men questions that a qualified fisherman should know. Since success in fishing is due to greater knowledge of the subject it makes sense that the better fisherman would have more knowledge about fishing and how to catch larger fish. I would ask each fisherman to walk me through their routine for fishing and compare the two answers.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3dYurRTniIE1iIx_q4_a,no because they were in different locations and there are too many variables to determine whom is the better is the fisherman.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3dYurRTniIE1iIx_q3_b,yes because they are a trained engineer and would thoroughly understand how the statistical data could effect the problem.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3dYurRTniIE1iIx_q3_a,yes.  With statistical inference the data could be determined that the bulk order is not of quality.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_3DoVeFLGpXKWwb3_q4_b,I would determine who is a better fisher based on who can catch more fish in the span of 12 hours. They would use the same equipment in two separate lakes that are similar to each other.,q4_b,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3DoVeFLGpXKWwb3_q3_b,I think the company should research and read testimonials from other companies that have used the screens from this vendor. If it's a positive testimonial then the company accepts it. If it's negative testimonial then they reject the screens.,q3_b,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3DoVeFLGpXKWwb3_q3_a,Statistical inference should be used by a set of data based on previous events gathered by a trained engineer,q3_a,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3DoVeFLGpXKWwb3_q2_b,The teacher should play a note on the piano and the student should determine if the note is flat or sharp.,q2_b,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_3DoVeFLGpXKWwb3_q2_a,Statistical inference should not be used because Carla's ear for music should not be determined by whether she names the note correctly. There are other factors that contribute to a good ear for music.,q2_a,0.0,0.0,,0.0,3,1,0,3,0,0,0,0
R_33ds5XLB3ptgD0u_q4_b,you would literally count to see if one person has more fish as opposed to the other. Mark or Dan will win or tie.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_33ds5XLB3ptgD0u_q4_a,no because it is solely a competition between the two boys and no one else there fore the winner will be obvious due to whoever catches more fish.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_33ds5XLB3ptgD0u_q3_b,You should look to other places that sell the display screens and see the amount of screens that they usually sell that are not able for usage and then get a mean statistic as to how many screens usually are messed up then base whether you ask for a refund or not off of that percentage of failed computer screens.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_33ds5XLB3ptgD0u_q3_a,Yes because that way you would be able to identify the status quo regarding how many screens are typically messed up in order to decide whether to send them back for a refund or to keep them.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_324UbMKo5EPWTJ6_q4_b,a chart to record each fish length and notes on how sand where each was caught.,q4_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_324UbMKo5EPWTJ6_q3_b,"inspection should be used because not every screen is the same or was shipped the same, some might have other damages.",q3_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_324UbMKo5EPWTJ6_q2_b,"The outcome of Carla getting the note correctly will determine her ""good ear fro music""",q2_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_31KRIyDEf8o9k27_q4_b,By looking at the data you can figure out which brother caught the bigger fish,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_31KRIyDEf8o9k27_q2_a,"No, because she may know what certain piano keys sound like better than others.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2zoLG9aI1FBHT1K_q4_a,"No, there could be a bias such as how many fish were out that day and where they were.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2YbapoGMkqpTrMY_q3_b,"One would use all the steps of a hypothesis test, including finding the null hypothesis and alternative hypothesis. With following the steps of the test, the student will be able to determine whether the data should be accepted or rejected.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2YbapoGMkqpTrMY_q3_a,"Yes, one can use a hypothesis test in order to figure out whether to accept or reject the order.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2YbapoGMkqpTrMY_q2_a,"I don't think statistical inference should be used for this test. In my opinion, this is more of a probability type of test. In order to determine if Carla has a good ear for music, one would have to test the likelihood of her guessing the musical note correctly.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2xwNWSQ3eJMsqcw_q3_b,"You would take the number of bad screens on per shipment, then you take the proportions of bad screens per shipment and average that number per company that you get shipments from. Tehn you would eventually get enough to start getting sampling proportions to the point that you could begin to predict when you would get a shipment of bad screens.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2wBSrzMDz86nZtv_q3_a,"Yes, a statistical inference should be used to determine whether the company should accept or reject the bulk other and you can use the method of hypothesis testing. When you use a hypothesis test, you can either get the answer to reject the null or fail to reject the null.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2vizuByAiaPctAn_q3_b,He would gather the data and find the percentage,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2vbTg1qoQsJUy7u_q4_a,"I would say no, only becasue this could all be by chance and you cant really base that just because this person catches this large fish here that, that is the reason why this person is catching large fish.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2vbTg1qoQsJUy7u_q3_a,"Yes, because this process can best be displayed on a standard curve and futher solved with a z-score.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2V3YhpI3n1cUP3F_q4_a,Statistical inference shouldn't be used because the population is too small,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2V3YhpI3n1cUP3F_q3_b,I would use random sampling of a lot of the orders of display screens and test the data gathered,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2V3YhpI3n1cUP3F_q3_a,Statistical inference should be used to determine whether the company should accept or reject the bulk order because you can use random sampling,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2V3YhpI3n1cUP3F_q2_a,"Statistical inference should not be used to determine if Carla has a good ear for music because there is no random sampling if you are specifically looking if one student, carla, has a good ear for music.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2tfdcoXKavvGpsx_q2_a,Statical Inference should not be used because a sample from the population is not also included in the problem.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2RXutsynoYrAHJ0_q4_a,"No- this scenario is too opinion based. If they would like to use statistical inference, they need to have a more specific hypothesis.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
